-49.4311,390.3859,209.1905,-171.2203,38.0996,-26.6983,stroke1
-43.1772,387.5425,180.494,-173.326,35.9239,-28.595,stroke1
-40.9064,387.3687,163.1511,-172.3471,34.8965,-27.6537,stroke1
-39.1177,390.6393,161.6838,-174.3045,34.6656,-28.6774,stroke1
-40.4223,391.9082,161.2225,-174.5988,33.8984,-28.5307,stroke1
-41.9779,394.1582,160.1919,-174.3599,33.0009,-27.4717,stroke1
-45.2402,397.3829,159.8709,-176.6087,30.5102,-30.004,stroke1
-44.6032,400.9528,160.1734,179.3695,28.5651,-35.5112,stroke1
-45.581,401.4959,160.4057,176.95,28.3728,-37.3975,stroke1
-43.9001,402.5937,160.848,174.3536,27.5855,-41.3683,stroke1
-44.72,402.535,161.6373,172.4735,26.6157,-44.0077,stroke1
-44.6613,402.5205,162.5247,170.591,25.5971,-46.6886,stroke1
-44.097,403.1139,162.979,168.7222,24.4606,-49.0827,stroke1
-44.2065,403.2581,163.6477,167.2639,23.4129,-51.2198,stroke1
-44.0639,403.582,164.2276,165.7169,22.154,-53.4273,stroke1
-44.2084,403.6903,164.8707,164.3093,20.6253,-55.8232,stroke1
-44.1478,404.1549,165.3047,162.9201,19.0304,-58.2874,stroke1
-43.9211,404.3963,165.82,161.5992,17.4696,-60.3473,stroke1
-44.0153,404.6326,166.3556,160.5533,16.0377,-61.7919,stroke1
-44.5369,405.0339,166.9478,159.607,14.3179,-63.4412,stroke1
-44.5532,405.6564,167.2849,158.6009,12.4882,-65.5755,stroke1
-44.6365,406.2258,167.5407,157.6918,10.5563,-67.7661,stroke1
-44.8131,406.4057,167.8095,156.9436,8.4112,-70.1683,stroke1
-44.9923,407.4279,167.9296,156.2274,5.9161,-72.2719,stroke1
-45.38,408.131,168.0961,155.9089,4.0273,-73.7338,stroke1
-45.971,408.6091,168.2674,155.8493,2.4449,-74.8177,stroke1
-46.7817,409.1842,168.3761,155.932,0.8976,-75.6034,stroke1
-47.3986,409.7237,168.471,155.8107,-0.6821,-76.2658,stroke1
-48.1154,409.8129,168.5575,155.8471,-1.9207,-76.9466,stroke1
-48.8811,410.2987,168.498,155.8488,-3.4054,-77.3319,stroke1
-49.8843,410.8011,168.4878,155.9405,-4.9537,-77.748,stroke1
-51.1241,411.6291,168.2969,156.1337,-6.6463,-78.0881,stroke1
-52.4796,412.6846,168.0028,156.378,-8.5675,-78.41,stroke1
-53.6249,413.1288,167.7008,156.5543,-10.0044,-78.5124,stroke1
-55.1092,413.5724,167.4226,156.7394,-11.0052,-78.0813,stroke1
-57.0162,413.8768,167.0954,156.8686,-11.9084,-77.0824,stroke1
-59.2449,414.0381,166.8838,156.8465,-12.6026,-75.419,stroke1
-60.2132,413.3338,167.108,156.4746,-12.4762,-74.0561,stroke1
-57.4775,412.3671,167.7651,155.9043,-11.2211,-73.793,stroke1
-54.323,411.9232,168.2674,155.6189,-10.2495,-74.0588,stroke1
-54.9722,411.9164,168.2472,155.5842,-10.5364,-73.5531,stroke1
-55.442,411.4993,168.5273,155.5992,-10.4457,-73.0001,stroke1
-54.8601,411.5686,168.5255,155.4833,-10.3886,-72.9147,stroke1
-53.1161,409.8296,169.3112,155.2118,-8.7032,-73.0114,stroke1
-51.5265,408.3415,169.9939,154.969,-7.1348,-72.9072,stroke1
-45.3772,404.7347,174.0059,153.6133,-3.0965,-72.8037,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
-36.61,392.0824,201.9006,150.9491,8.1891,-72.4531,stroke1
